GeneID	gene_id	Entrez	Phylostrata	mainAge
ARHGAP21	ENSG00000107863	57584	2	UC
WDR91	ENSG00000105875	29062	2	UC
HIST1H2BF	ENSG00000197846	8339	2	UC
NEK6	ENSG00000119408	10783	2	UC
ARHGAP25	ENSG00000163219	9938	2	UC
PPP1R10	ENSG00000204569	5514	2	UC
COG2	ENSG00000135775	22796	2	UC
PPP1R10	ENSG00000238104	5514	2	UC
HIST1H2BL	ENSG00000185130	8340	2	UC
MUL1	ENSG00000090432	79594	2	UC
COG5	ENSG00000164597	10466	2	UC
COG7	ENSG00000168434	91949	2	UC
HIST1H3A	ENSG00000198366	8350	2	UC
TEX10	ENSG00000136891	54881	2	UC
CHD1	ENSG00000153922	1105	2	UC
ARHGAP39	ENSG00000147799	80728	2	UC
EIF4G1	ENSG00000114867	1981	2	UC
RRP9	ENSG00000114767	9136	2	UC
ACTR1A	ENSG00000138107	10121	2	UC
HIST1H4A	ENSG00000270276	8294	2	UC
EIF4H	ENSG00000106682	7458	2	UC
HSPA1A	ENSG00000204389	3303	2	UC
DDX24	ENSG00000089737	57062	2	UC
DDX25	ENSG00000109832	29118	2	UC
ARHGDIA	ENSG00000141522	396	2	UC
OSTF1	ENSG00000134996	26578	2	UC
HSPA1B	ENSG00000231555	3303	2	UC
CCDC113	ENSG00000103021	29070	2	UC
ADRBK2	ENSG00000100077	157	2	UC
BYSL	ENSG00000112578	705	2	UC
PLBD2	ENSG00000151176	196463	2	UC
DUSP28	ENSG00000188542	285193	2	UC
AHI1	ENSG00000135541	54806	2	UC
ATP13A4	ENSG00000127249	84239	2	UC
HSPA1L	ENSG00000206383	3305	2	UC
MMP3	ENSG00000263313	4314	2	UC
PSMD12	ENSG00000197170	5718	2	UC
EFHB	ENSG00000163576	151651	2	UC
BOP1	ENSG00000261236	23246	2	UC
CYFIP2	ENSG00000055163	26999	2	UC
PSMD3	ENSG00000108344	5709	2	UC
NSUN2	ENSG00000037474	54888	2	UC
GSK3A	ENSG00000105723	2931	2	UC
DDX49	ENSG00000105671	54555	2	UC
OTUD5	ENSG00000267983	55593	2	UC
TTC8	ENSG00000165533	123016	2	UC
LRP6	ENSG00000070018	4040	2	UC
HIST2H3D	ENSG00000183598	126961	2	UC
ZNF404	ENSG00000176222	342908	2	UC
PIK3C2A	ENSG00000011405	5286	2	UC
KIF18A	ENSG00000121621	81930	2	UC
GSTA4	ENSG00000170899	2941	2	UC
ARHGEF9	ENSG00000131089	23229	2	UC
SLC25A11	ENSG00000108528	8402	2	UC
DDX56	ENSG00000136271	54606	2	UC
RTN1	ENSG00000139970	6252	2	UC
RASSF2	ENSG00000101265	9770	2	UC
GSTCD	ENSG00000138780	79807	2	UC
TTLL11	ENSG00000175764	158135	2	UC
SLC25A18	ENSG00000182902	83733	2	UC
ELP4	ENSG00000109911	26610	2	UC
ELP6	ENSG00000163832	54859	2	UC
USP5	ENSG00000111667	8078	2	UC
CHRAC1	ENSG00000104472	54108	2	UC
RNF115	ENSG00000265491	27246	2	UC
RNF121	ENSG00000137522	55298	2	UC
SLC25A23	ENSG00000125648	79085	2	UC
SLC25A24	ENSG00000085491	29957	2	UC
DEF8	ENSG00000140995	54849	2	UC
NFKBIL1	ENSG00000235125	4795	2	UC
EMC6	ENSG00000127774	83460	2	UC
ARL16	ENSG00000214087	339231	2	UC
PPP2R5B	ENSG00000068971	5526	2	UC
FAM133A	ENSG00000179083	286499	2	UC
SLC25A3	ENSG00000075415	5250	2	UC
FAM133B	ENSG00000234545	257415	2	UC
COMMD6	ENSG00000188243	170622	2	UC
TUBA1B	ENSG00000123416	10376	2	UC
ANAPC7	ENSG00000196510	51434	2	UC
COMT	ENSG00000093010	1312	2	UC
CUL3	ENSG00000036257	8452	2	UC
C11orf70	ENSG00000137691	85016	2	UC
RBL1	ENSG00000269846	5933	2	UC
GTF2H2C	ENSG00000183474	728340	2	UC
RBL1	ENSG00000080839	5933	2	UC
SS18L2	ENSG00000008324	51188	2	UC
RBM10	ENSG00000271352	8241	2	UC
P4HB	ENSG00000185624	5034	2	UC
MYO1A	ENSG00000166866	4640	2	UC
FAM151B	ENSG00000152380	167555	2	UC
PAAF1	ENSG00000175575	80227	2	UC
PABPC1	ENSG00000070756	26986	2	UC
ACP5	ENSG00000102575	54	2	UC
CWH43	ENSG00000109182	80157	2	UC
COPS7B	ENSG00000144524	64708	2	UC
CWF19L2	ENSG00000152404	143884	2	UC
GNL1	ENSG00000206412	2794	2	UC
RBM19	ENSG00000122965	9904	2	UC
FAM161A	ENSG00000170264	84140	2	UC
LRRC61	ENSG00000127399	65999	2	UC
ARFGAP2	ENSG00000149182	84364	2	UC
ATAT1	ENSG00000235658	79969	2	UC
PLOD2	ENSG00000152952	5352	2	UC
KRTAP16-1	ENSG00000263186	100505753	2	UC
ATP6V1H	ENSG00000047249	51606	2	UC
SSSCA1	ENSG00000173465	10534	2	UC
NUDT6	ENSG00000170917	11162	2	UC
C12orf57	ENSG00000268123	113246	2	UC
TUBGCP3	ENSG00000126216	10426	2	UC
CIAPIN1	ENSG00000005194	57019	2	UC
XPC	ENSG00000154767	7508	2	UC
PLS3	ENSG00000268767	5358	2	UC
SF3B5	ENSG00000169976	83443	2	UC
DEGS2	ENSG00000168350	123099	2	UC
ERMP1	ENSG00000099219	79956	2	UC
HNRNPAB	ENSG00000197451	3182	2	UC
DDB1	ENSG00000167986	1642	2	UC
JADE3	ENSG00000102221	9767	2	UC
DENND2A	ENSG00000146966	27147	2	UC
DENND2C	ENSG00000175984	163259	2	UC
SLC29A1	ENSG00000112759	2030	2	UC
RNF32	ENSG00000105982	140545	2	UC
NIPSNAP3A	ENSG00000136783	25934	2	UC
GOLGA5	ENSG00000066455	9950	2	UC
IDH3G	ENSG00000067829	3421	2	UC
XRN1	ENSG00000114127	54464	2	UC
PEX5	ENSG00000139197	5830	2	UC
TWIST2	ENSG00000233608	117581	2	UC
PTPLAD1	ENSG00000074696	51495	2	UC
SLC2A14	ENSG00000173262	144195	2	UC
IDO1	ENSG00000131203	3620	2	UC
XYLT1	ENSG00000103489	64131	2	UC
DEPTOR	ENSG00000155792	64798	2	UC
PRCP	ENSG00000137509	5547	2	UC
GOLGA7B	ENSG00000269783	401647	2	UC
MEAF6	ENSG00000163875	64769	2	UC
PAK1	ENSG00000149269	5058	2	UC
TAPT1	ENSG00000169762	202018	2	UC
PAK2	ENSG00000180370	5062	2	UC
KCNN3	ENSG00000143603	3782	2	UC
NAA35	ENSG00000135040	60560	2	UC
TMEM87A	ENSG00000103978	25963	2	UC
SLC30A2	ENSG00000158014	7780	2	UC
SLC30A3	ENSG00000115194	7781	2	UC
SLC30A4	ENSG00000104154	7782	2	UC
DUSP15	ENSG00000149599	128853	2	UC
BCDIN3D	ENSG00000186666	144233	2	UC
NVL	ENSG00000143748	4931	2	UC
DDX28	ENSG00000182810	55794	2	UC
DDX31	ENSG00000125485	64794	2	UC
GORASP1	ENSG00000114745	64689	2	UC
ASAP1	ENSG00000153317	50807	2	UC
RSPH1	ENSG00000160188	89765	2	UC
YPEL5	ENSG00000119801	51646	2	UC
SLC35A1	ENSG00000164414	10559	2	UC
SLC35A2	ENSG00000102100	7355	2	UC
NXN	ENSG00000167693	64359	2	UC
CYBB	ENSG00000268765	1536	2	UC
DOPEY2	ENSG00000142197	9980	2	UC
NSMCE4A	ENSG00000107672	54780	2	UC
PSMD13	ENSG00000185627	5719	2	UC
DGUOK	ENSG00000114956	1716	2	UC
NLRC3	ENSG00000167984	197358	2	UC
CCDC132	ENSG00000004766	55610	2	UC
SAP30BP	ENSG00000161526	29115	2	UC
ZNF385C	ENSG00000260320	201181	2	UC
DUX4L2	ENSG00000259128	22947	2	UC
MAATS1	ENSG00000183833	89876	2	UC
SLC35E1	ENSG00000127526	79939	2	UC
ASCC1	ENSG00000138303	51008	2	UC
FAM206A	ENSG00000119328	54942	2	UC
CPNE6	ENSG00000100884	9362	2	UC
AGA	ENSG00000038002	175	2	UC
KDELC2	ENSG00000178202	143888	2	UC
FIP1L1	ENSG00000145216	81608	2	UC
KRT6C	ENSG00000170465	286887	2	UC
MEGF11	ENSG00000157890	84465	2	UC
TASP1	ENSG00000089123	55617	2	UC
RP1-241P17.4	ENSG00000269390	0	2	UC
KRT75	ENSG00000170454	9119	2	UC
CDK7	ENSG00000262841	1022	2	UC
VPS13C	ENSG00000129003	54832	2	UC
ABHD15	ENSG00000168792	116236	2	UC
GPANK1	ENSG00000223932	7918	2	UC
ASIC2	ENSG00000108684	40	2	UC
RP11-1220K2.2	ENSG00000257743	0	2	UC
CYP26B1	ENSG00000003137	56603	2	UC
SLC36A4	ENSG00000180773	120103	2	UC
GPATCH1	ENSG00000076650	55094	2	UC
TBC1D12	ENSG00000108239	23232	2	UC
ABHD17B	ENSG00000107362	51104	2	UC
TBC1D14	ENSG00000132405	57533	2	UC
SLC38A11	ENSG00000169507	151258	2	UC
PARP1	ENSG00000143799	142	2	UC
IFT122	ENSG00000163913	55764	2	UC
IFT140	ENSG00000187535	9742	2	UC
FAM221A	ENSG00000188732	340277	2	UC
NMD3	ENSG00000169251	51068	2	UC
EPT1	ENSG00000138018	85465	2	UC
STK16	ENSG00000115661	8576	2	UC
DHX35	ENSG00000101452	60625	2	UC
DHX36	ENSG00000174953	170506	2	UC
C7orf50	ENSG00000146540	84310	2	UC
IFT88	ENSG00000032742	8100	2	UC
TBC1D2B	ENSG00000167202	23102	2	UC
NBEA	ENSG00000172915	26960	2	UC
HMGB3	ENSG00000029993	3149	2	UC
GBP6	ENSG00000183347	163351	2	UC
VPS52	ENSG00000206286	6293	2	UC
NBEAL2	ENSG00000160796	23218	2	UC
NMNAT3	ENSG00000163864	349565	2	UC
POLH	ENSG00000170734	5429	2	UC
TBC1D3C	ENSG00000234972	729873	2	UC
SLC39A7	ENSG00000226614	7922	2	UC
LMNB2	ENSG00000176619	84823	2	UC
TBC1D3H	ENSG00000242384	729877	2	UC
AC002472.13	ENSG00000187905	400891	2	UC
IPO7	ENSG00000205339	10527	2	UC
POLR1B	ENSG00000125630	84172	2	UC
CLIC1	ENSG00000206394	1192	2	UC
METTL22	ENSG00000067365	79091	2	UC
TBC1D8B	ENSG00000133138	54885	2	UC
ANKK1	ENSG00000170209	255239	2	UC
AP1B1	ENSG00000100280	162	2	UC
PLOD3	ENSG00000106397	8985	2	UC
THADA	ENSG00000115970	63892	2	UC
METTL7A	ENSG00000185432	25840	2	UC
MRPS6	ENSG00000243927	64968	2	UC
PAXBP1	ENSG00000159086	94104	2	UC
NOL10	ENSG00000115761	79954	2	UC
IQCG	ENSG00000114473	84223	2	UC
CLIP1	ENSG00000130779	6249	2	UC
AP2B1	ENSG00000006125	163	2	UC
GPR137B	ENSG00000077585	7107	2	UC
MFAP1	ENSG00000140259	4236	2	UC
AAR2	ENSG00000131043	25980	2	UC
ALG12	ENSG00000182858	79087	2	UC
FGD6	ENSG00000180263	55785	2	UC
ARPC3	ENSG00000111229	10094	2	UC
MAGOHB	ENSG00000111196	55110	2	UC
ATG12	ENSG00000145782	9140	2	UC
C1GALT1	ENSG00000106392	56913	2	UC
PRPF18	ENSG00000165630	8559	2	UC
AP4M1	ENSG00000221838	9179	2	UC
PBX2	ENSG00000237344	5089	2	UC
PBX3	ENSG00000167081	5090	2	UC
ZC3H14	ENSG00000100722	79882	2	UC
ZC3H15	ENSG00000065548	55854	2	UC
C9orf171	ENSG00000188523	389799	2	UC
ATG4A	ENSG00000101844	115201	2	UC
PRPF31	ENSG00000273462	26121	2	UC
MFSD11	ENSG00000092931	79157	2	UC
PRPF31	ENSG00000273469	26121	2	UC
PCBP3	ENSG00000183570	54039	2	UC
SLC4A4	ENSG00000080493	8671	2	UC
FAM63A	ENSG00000143409	55793	2	UC
UBTD2	ENSG00000168246	92181	2	UC
APEH	ENSG00000164062	327	2	UC
ZCCHC10	ENSG00000155329	54819	2	UC
FOLH1	ENSG00000086205	2346	2	UC
ATM	ENSG00000149311	472	2	UC
NOTCH4	ENSG00000204301	4855	2	UC
STX5	ENSG00000162236	6811	2	UC
PRPF40B	ENSG00000110844	25766	2	UC
RPL38	ENSG00000172809	6169	2	UC
CLTA	ENSG00000122705	1211	2	UC
SIPA1L2	ENSG00000116991	57568	2	UC
ESYT3	ENSG00000158220	83850	2	UC
ATP10B	ENSG00000118322	23120	2	UC
SLC31A1	ENSG00000136868	1317	2	UC
PMS2	ENSG00000122512	5395	2	UC
DDX39B	ENSG00000229496	7919	2	UC
KLHDC4	ENSG00000104731	54758	2	UC
ASAP2	ENSG00000151693	8853	2	UC
CMC4	ENSG00000269618	100272147	2	UC
CMC2	ENSG00000103121	56942	2	UC
RAB3GAP1	ENSG00000115839	22930	2	UC
FAM76A	ENSG00000009780	199870	2	UC
FAM76B	ENSG00000077458	143684	2	UC
CMC4	ENSG00000182712	100272147	2	UC
ZNF568	ENSG00000198453	374900	2	UC
AKAP7	ENSG00000118507	9465	2	UC
DDX41	ENSG00000183258	51428	2	UC
BOP1	ENSG00000170727	23246	2	UC
NDC80	ENSG00000080986	10403	2	UC
EFHC1	ENSG00000096093	114327	2	UC
DMTF1	ENSG00000135164	9988	2	UC
DMWD	ENSG00000185800	1762	2	UC
ATP2B2	ENSG00000157087	491	2	UC
ATP2B3	ENSG00000067842	492	2	UC
RPP38	ENSG00000152464	10557	2	UC
CMTR1	ENSG00000137200	23070	2	UC
DCAF11	ENSG00000100897	80344	2	UC
ATP2B3	ENSG00000263148	492	2	UC
ATP2B4	ENSG00000058668	493	2	UC
ZDHHC8	ENSG00000099904	29801	2	UC
ZDHHC9	ENSG00000188706	51114	2	UC
GPR89A	ENSG00000264337	51463	2	UC
DNAH17	ENSG00000187775	8632	2	UC
TOPORS	ENSG00000197579	10210	2	UC
DNAH5	ENSG00000039139	1767	2	UC
CNGA2	ENSG00000183862	1260	2	UC
ATP5EP2	ENSG00000180389	0	2	UC
DNAH7	ENSG00000118997	56171	2	UC
DNAH9	ENSG00000007174	1770	2	UC
SUMO3	ENSG00000184900	6612	2	UC
DCAF7	ENSG00000136485	10238	2	UC
HHAT	ENSG00000054392	55733	2	UC
CSNK1A1L	ENSG00000180138	122011	2	UC
CCNB1	ENSG00000134057	891	2	UC
KIF2A	ENSG00000068796	3796	2	UC
FAN1	ENSG00000198690	22909	2	UC
MTFP1	ENSG00000242114	51537	2	UC
EXOC5	ENSG00000070367	10640	2	UC
KIF3C	ENSG00000084731	3797	2	UC
FANCD2	ENSG00000144554	2177	2	UC
FANCE	ENSG00000112039	2178	2	UC
NPRL2	ENSG00000114388	10641	2	UC
CNOT10	ENSG00000182973	25904	2	UC
CSNK2B	ENSG00000206406	1460	2	UC
DNAJB6	ENSG00000105993	10049	2	UC
ATP6AP2	ENSG00000182220	10159	2	UC
TCTEX1D2	ENSG00000213123	255758	2	UC
DNAJB9	ENSG00000128590	4189	2	UC
FAR2	ENSG00000064763	55711	2	UC
MINPP1	ENSG00000107789	9562	2	UC
FARS2	ENSG00000145982	10667	2	UC
GPX1	ENSG00000233276	2876	2	UC
DNAJC13	ENSG00000138246	23317	2	UC
TDP1	ENSG00000042088	55775	2	UC
ATP6V0E2	ENSG00000171130	155066	2	UC
SEC61B	ENSG00000106803	10952	2	UC
LANCL2	ENSG00000132434	55915	2	UC
ACOXL	ENSG00000153093	55289	2	UC
ARCN1	ENSG00000269382	372	2	UC
HIP1R	ENSG00000130787	9026	2	UC
WDR53	ENSG00000185798	348793	2	UC
DNAJC24	ENSG00000170946	120526	2	UC
EZH2	ENSG00000106462	2146	2	UC
PPID	ENSG00000171497	5481	2	UC
DCTN4	ENSG00000132912	51164	2	UC
ATP6V1G1	ENSG00000136888	9550	2	UC
PPIG	ENSG00000138398	9360	2	UC
PRMT3	ENSG00000185238	10196	2	UC
PPIL4	ENSG00000131013	85313	2	UC
AGTPBP1	ENSG00000135049	23287	2	UC
CLIC2	ENSG00000268943	1193	2	UC
ATP6V1G2	ENSG00000227587	534	2	UC
PCSK4	ENSG00000115257	54760	2	UC
ORC5	ENSG00000164815	5001	2	UC
DDA1	ENSG00000130311	79016	2	UC
DNAJC7	ENSG00000262684	7266	2	UC
LATS2	ENSG00000150457	26524	2	UC
PSEN1	ENSG00000080815	5663	2	UC
DNAL1	ENSG00000119661	83544	2	UC
LBP	ENSG00000129988	3929	2	UC
AP2S1	ENSG00000042753	1175	2	UC
NIPA2	ENSG00000140157	81614	2	UC
CLK2	ENSG00000261893	1196	2	UC
CLK4	ENSG00000113240	57396	2	UC
ATP9B	ENSG00000262782	374868	2	UC
CCT8	ENSG00000156261	10694	2	UC
DNASE2	ENSG00000105612	1777	2	UC
NRDE2	ENSG00000119720	55051	2	UC
FBXL2	ENSG00000153558	25827	2	UC
CAMK2B	ENSG00000058404	816	2	UC
WDR92	ENSG00000243667	116143	2	UC
CAMK2G	ENSG00000148660	818	2	UC
ARHGAP24	ENSG00000138639	83478	2	UC
ACTG1	ENSG00000184009	60	2	UC
WEE1	ENSG00000166483	7465	2	UC
CAMKK1	ENSG00000004660	84254	2	UC
CAMKK2	ENSG00000110931	10645	2	UC
ACTL6A	ENSG00000136518	86	2	UC
TTBK1	ENSG00000146216	84630	2	UC
SLC19A2	ENSG00000117479	10560	2	UC
RRN3	ENSG00000085721	54700	2	UC
HIST1H3B	ENSG00000124693	8350	2	UC
RRP12	ENSG00000052749	23223	2	UC
CAMSAP3	ENSG00000076826	57662	2	UC
RRP15	ENSG00000067533	51018	2	UC
FUBP1	ENSG00000162613	8880	2	UC
LSM14B	ENSG00000149657	149986	2	UC
AURKB	ENSG00000178999	9212	2	UC
ARHGAP5	ENSG00000100852	394	2	UC
TTC21B	ENSG00000123607	79809	2	UC
RRS1	ENSG00000179041	23212	2	UC
AVIL	ENSG00000135407	10677	2	UC
SMARCD3	ENSG00000082014	6604	2	UC
ACTR3B	ENSG00000133627	57180	2	UC
ACTR6	ENSG00000075089	64431	2	UC
ACTR8	ENSG00000113812	93973	2	UC
SNX3	ENSG00000112335	8724	2	UC
PTPRF	ENSG00000142949	5792	2	UC
DDX39B	ENSG00000225859	7919	2	UC
CYB5R4	ENSG00000065615	51167	2	UC
GRXCR1	ENSG00000215203	389207	2	UC
DDX39B	ENSG00000237889	7919	2	UC
PSMC4	ENSG00000013275	5704	2	UC
KLHL1	ENSG00000150361	57626	2	UC
DDX39B	ENSG00000235439	7919	2	UC
KAT2A	ENSG00000259958	2648	2	UC
MMP3	ENSG00000149968	4314	2	UC
MED31	ENSG00000108590	51003	2	UC
TTC39B	ENSG00000155158	158219	2	UC
CAPZA2	ENSG00000198898	830	2	UC
TTC5	ENSG00000136319	91875	2	UC
NSUN4	ENSG00000117481	387338	2	UC
FBXW11	ENSG00000072803	23291	2	UC
ARHGEF39	ENSG00000137135	84904	2	UC
CTR9	ENSG00000198730	9646	2	UC
PSMD6	ENSG00000163636	9861	2	UC
HIST2H4A	ENSG00000183941	8294	2	UC
B3GAT1	ENSG00000109956	27087	2	UC
GSPT2	ENSG00000189369	23708	2	UC
USP4	ENSG00000114316	7375	2	UC
GSS	ENSG00000100983	2937	2	UC
DPH7	ENSG00000148399	92715	2	UC
LENG1	ENSG00000262174	79165	2	UC
LENG1	ENSG00000262168	79165	2	UC
TTLL1	ENSG00000100271	25809	2	UC
USP45	ENSG00000123552	85015	2	UC
SRPK3	ENSG00000184343	26576	2	UC
ZNF189	ENSG00000136870	7743	2	UC
RTN3	ENSG00000133318	10313	2	UC
DPP8	ENSG00000074603	54878	2	UC
PDP2	ENSG00000172840	57546	2	UC
PDPK1	ENSG00000140992	5170	2	UC
LEO1	ENSG00000166477	123169	2	UC
SRRD	ENSG00000100104	402055	2	UC
TTLL5	ENSG00000119685	23093	2	UC
TTLL8	ENSG00000138892	0	2	UC
PDS5A	ENSG00000121892	23244	2	UC
SMPD2	ENSG00000135587	6610	2	UC
NFKBIL1	ENSG00000204498	4795	2	UC
COMMD1	ENSG00000173163	150684	2	UC
SMPDL3A	ENSG00000172594	10924	2	UC
COMMD10	ENSG00000145781	51397	2	UC
LETM1	ENSG00000168924	3954	2	UC
GTF2A2	ENSG00000140307	2958	2	UC
GNB2	ENSG00000172354	2783	2	UC
RBBP9	ENSG00000089050	10741	2	UC
RNF144A	ENSG00000151692	9781	2	UC
TUBA1C	ENSG00000167553	84790	2	UC
GTF2F2	ENSG00000188342	2963	2	UC
DRAP1	ENSG00000175550	10589	2	UC
SMYD1	ENSG00000115593	150572	2	UC
GABPB2	ENSG00000143458	126626	2	UC
TUBA8	ENSG00000183785	51807	2	UC
SMYD5	ENSG00000135632	10322	2	UC
ARL6IP5	ENSG00000144746	10550	2	UC
GTF2H4	ENSG00000236895	2968	2	UC
ADARB2	ENSG00000185736	105	2	UC
GTF2H4	ENSG00000233149	2968	2	UC
PEAR1	ENSG00000187800	375033	2	UC
TUBB	ENSG00000183311	203068	2	UC
COPS4	ENSG00000138663	51138	2	UC
MCMBP	ENSG00000197771	79892	2	UC
ARMC3	ENSG00000165309	219681	2	UC
COPS8	ENSG00000198612	10920	2	UC
SETDB2	ENSG00000136169	83852	2	UC
ARMC6	ENSG00000105676	93436	2	UC
A4GALT	ENSG00000128274	53947	2	UC
GNL1	ENSG00000235986	2794	2	UC
DCUN1D2	ENSG00000150401	55208	2	UC
CHTF18	ENSG00000127586	63922	2	UC
CDC40	ENSG00000168438	51362	2	UC
RBM27	ENSG00000091009	54439	2	UC
C12orf49	ENSG00000111412	79794	2	UC
ZNF268	ENSG00000090612	10795	2	UC
SF3B1	ENSG00000115524	23451	2	UC
TUBG1	ENSG00000131462	7283	2	UC
ENKD1	ENSG00000124074	84080	2	UC
CORO1B	ENSG00000172725	57175	2	UC
NUDT9	ENSG00000170502	53343	2	UC
FGD1	ENSG00000102302	2245	2	UC
SNRNP25	ENSG00000161981	79622	2	UC
NUFIP1	ENSG00000083635	26747	2	UC
CLK1	ENSG00000013441	1195	2	UC
SYMPK	ENSG00000125755	8189	2	UC
ATP9A	ENSG00000054793	10079	2	UC
MPPED1	ENSG00000186732	758	2	UC
GUCY1B3	ENSG00000061918	2983	2	UC
MPPED2	ENSG00000066382	744	2	UC
DTD2	ENSG00000129480	112487	2	UC
DTL	ENSG00000143476	51514	2	UC
PEX14	ENSG00000142655	5195	2	UC
COX17	ENSG00000138495	10063	2	UC
DENND5B	ENSG00000170456	160518	2	UC
PTPLA	ENSG00000165996	9200	2	UC
XRCC6BP1	ENSG00000262145	91419	2	UC
C14orf166B	ENSG00000100565	145497	2	UC
SFT2D3	ENSG00000173349	84826	2	UC
COX5B	ENSG00000135940	1329	2	UC
GYLTL1B	ENSG00000165905	120071	2	UC
NUP62	ENSG00000213024	23636	2	UC
CCAR1	ENSG00000060339	55749	2	UC
THOC2	ENSG00000125676	57187	2	UC
SACM1L	ENSG00000211456	22908	2	UC
PFDN2	ENSG00000143256	5202	2	UC
PFDN4	ENSG00000101132	5203	2	UC
MRE11A	ENSG00000020922	4361	2	UC
BCAP31	ENSG00000267977	10134	2	UC
RNF5	ENSG00000228907	6048	2	UC
SLC30A1	ENSG00000170385	7779	2	UC
RNF5	ENSG00000228405	6048	2	UC
H1F0	ENSG00000189060	3005	2	UC
SNX2	ENSG00000205302	6643	2	UC
DUSP12	ENSG00000081721	11266	2	UC
PMPCA	ENSG00000165688	23203	2	UC
ZNF34	ENSG00000196378	80778	2	UC
CLASRP	ENSG00000104859	11129	2	UC
BCCIP	ENSG00000107949	56647	2	UC
NSA2	ENSG00000164346	10412	2	UC
NSD1	ENSG00000165671	64324	2	UC
IMPACT	ENSG00000154059	55364	2	UC
DDX39B	ENSG00000230624	7919	2	UC
EPC2	ENSG00000135999	26122	2	UC
PTPRG	ENSG00000144724	5793	2	UC
PGA4	ENSG00000229183	5222	2	UC
GOSR2	ENSG00000108433	9570	2	UC
SLC35A3	ENSG00000117620	23443	2	UC
RNPS1	ENSG00000205937	10921	2	UC
DGKG	ENSG00000058866	1608	2	UC
CAPSL	ENSG00000152611	133690	2	UC
DUSP9	ENSG00000269798	1852	2	UC
SAP18	ENSG00000150459	10284	2	UC
SLC35B4	ENSG00000205060	84912	2	UC
CYGB	ENSG00000161544	114757	2	UC
C16orf80	ENSG00000070761	29105	2	UC
SLC35C1	ENSG00000181830	55343	2	UC
PTPRZ1	ENSG00000106278	5803	2	UC
CPNE2	ENSG00000140848	221184	2	UC
C6orf211	ENSG00000146476	79624	2	UC
DXO	ENSG00000224313	1797	2	UC
PAPOLG	ENSG00000115421	64895	2	UC
CDK5	ENSG00000164885	1020	2	UC
SLC35F1	ENSG00000196376	222553	2	UC
KDELC1	ENSG00000134901	79070	2	UC
CPNE8	ENSG00000139117	144402	2	UC
PUF60	ENSG00000260485	22827	2	UC
CCDC147	ENSG00000120051	159686	2	UC
FAM210B	ENSG00000124098	116151	2	UC
RP1-241P17.4	ENSG00000228532	0	2	UC
ANO4	ENSG00000262139	121601	2	UC
KRT76	ENSG00000185069	51350	2	UC
DYNC1I2	ENSG00000077380	1781	2	UC
ZNF420	ENSG00000197050	147923	2	UC
MRPL43	ENSG00000055950	84545	2	UC
DYNC2H1	ENSG00000187240	79659	2	UC
DYNC2LI1	ENSG00000138036	51626	2	UC
LIPK	ENSG00000204021	643414	2	UC
LIPM	ENSG00000173239	340654	2	UC
DYNLRB2	ENSG00000168589	83657	2	UC
HAT1	ENSG00000128708	8520	2	UC
DYNLT3	ENSG00000165169	6990	2	UC
LITAF	ENSG00000189067	9516	2	UC
SC5D	ENSG00000109929	6309	2	UC
HAUS4	ENSG00000092036	54930	2	UC
DYRK3	ENSG00000143479	8444	2	UC
DYRK4	ENSG00000010219	8798	2	UC
SCAI	ENSG00000173611	286205	2	UC
FAM221B	ENSG00000204930	392307	2	UC
PARP16	ENSG00000138617	54956	2	UC
CCDC19	ENSG00000213085	25790	2	UC
TK2	ENSG00000166548	7084	2	UC
BET1	ENSG00000105829	10282	2	UC
AGO2	ENSG00000123908	27161	2	UC
CRAT	ENSG00000095321	1384	2	UC
GBP4	ENSG00000162654	115361	2	UC
VPS52	ENSG00000224455	6293	2	UC
NMNAT1	ENSG00000173614	64802	2	UC
C7orf63	ENSG00000105792	79846	2	UC
ABT1	ENSG00000146109	29777	2	UC
E2F7	ENSG00000165891	144455	2	UC
RP2	ENSG00000271091	6102	2	UC
BGN	ENSG00000269168	633	2	UC
LMNB1	ENSG00000113368	4001	2	UC
TBC1D3F	ENSG00000185128	84218	2	UC
CCDC39	ENSG00000145075	339829	2	UC
PHF5A	ENSG00000100410	84844	2	UC
AGPAT6	ENSG00000158669	137964	2	UC
ZNF479	ENSG00000260513	90827	2	UC
IPO9	ENSG00000198700	55705	2	UC
UBE2R2	ENSG00000107341	54926	2	UC
PHIP	ENSG00000146247	55023	2	UC
ZNF483	ENSG00000173258	158399	2	UC
METTL2A	ENSG00000087995	339175	2	UC
PRMT6	ENSG00000198890	55170	2	UC
PRMT7	ENSG00000132600	54496	2	UC
TBCC	ENSG00000124659	6903	2	UC
METTL6	ENSG00000206562	131965	2	UC
UBE3B	ENSG00000151148	89910	2	UC
QSOX2	ENSG00000165661	169714	2	UC
METTL8	ENSG00000123600	79828	2	UC
CLINT1	ENSG00000113282	9685	2	UC
NOL12	ENSG00000100101	79159	2	UC
BIRC6	ENSG00000115760	57448	2	UC
MRTO4	ENSG00000053372	51154	2	UC
PEX1	ENSG00000127980	5189	2	UC
SNRNP40	ENSG00000060688	9410	2	UC
GNPTAB	ENSG00000111670	79158	2	UC
LOXHD1	ENSG00000167210	125336	2	UC
NOL9	ENSG00000162408	79707	2	UC
LOXL3	ENSG00000115318	84695	2	UC
NOMO2	ENSG00000185164	283820	2	UC
RPL22	ENSG00000116251	6146	2	UC
