Chr	Start	End	UC	EM	MM
13	113861448	113867862	2	1	1
13	113946280	113958049	1	2	1
13	113999467	114010091	2	1	1
13	114014098	114019716	2	1	1
13	114106930	114111600	1	2	1
13	114118663	114129429	1	1	1
13	114143898	114146322	2	1	1
13	114226381	114265424	2	1	1
13	114306055	114317403	1	2	1
13	114317404	114431708	1	2	1
13	114459979	114470300	1	2	1
13	114516770	114523527	1	1	1
13	114563529	114581855	1	2	1
13	114890850	114914155	1	2	1
13	114994616	115001636	2	1	1
13	115046237	115053296	1	2	1
13	115077766	115084688	1	2	1
14	20343538	20347767	1	1	2
14	20381942	20390314	1	1	2
14	20402153	20405062	1	1	2
14	20482134	20484253	1	1	2
14	20498622	20507674	1	1	2
14	20526717	20528759	1	1	2
14	20583141	20586214	1	1	2
14	20607982	20612778	1	1	2
14	20660518	20668157	1	1	2
14	20684559	20692629	1	1	2
14	20702698	20719523	1	1	2
14	20750094	20759106	2	1	1
14	20770835	20781426	2	1	1
14	20786923	20793669	1	1	1
14	20793945	20795295	1	1	1
14	20795320	20806783	2	1	1
14	20808512	20816149	2	1	1
14	20880222	20889907	2	1	1
14	20913421	20919803	2	1	1
14	20919804	20923490	2	1	1
14	20923491	20930159	1	2	1
14	20931342	20938681	2	1	1
14	20964221	20988462	1	1	2
14	21023180	21034628	1	1	1
14	21050992	21061134	1	1	2
14	21076915	21084877	1	1	2
14	21108942	21110839	1	1	2
14	21148274	21153239	1	2	1
14	21212038	21216093	1	1	2
14	21232604	21243406	1	1	2
14	21249124	21250573	1	1	2
14	21250574	21252996	1	1	1
14	21268142	21275220	1	1	2
14	21341945	21344033	1	1	1
14	21359510	21363554	1	1	2
14	21445501	21461087	2	1	1
14	21466236	21471783	2	1	1
14	21491665	21498181	2	2	1
14	21498182	21504143	2	1	2
14	21510330	21512156	1	1	2
14	21523900	21530257	1	1	2
14	21531966	21541536	1	2	1
14	21564364	21571464	1	2	1
14	21571465	21573175	1	2	1
14	21578285	21583297	1	1	1
14	21623132	21624397	1	1	2
14	21733529	21742112	1	2	1
14	21752401	21759424	1	1	2
14	21849555	21852847	2	1	1
14	21860168	21869665	2	1	1
14	21906198	21924953	2	1	1
14	21941670	21951134	2	2	1
14	21968921	21982725	1	1	1
14	21982726	21996799	1	1	2
14	22002312	22007106	1	1	2
14	22035926	22045217	1	1	2
14	22065499	22082209	1	1	1
14	22097588	22103558	1	1	1
14	22126439	22136192	1	1	2
14	22246534	22249896	1	1	1
14	22608940	22611263	1	1	1
14	23021261	23030340	1	1	1
14	23057696	23058407	2	1	1
14	23062238	23067559	2	1	1
14	23067560	23073496	2	1	1
14	23100799	23113212	1	1	1
14	23219621	23229648	1	1	1
14	23235388	23237023	2	1	1
14	23289232	23304581	1	2	2
14	23304582	23318454	1	2	1
14	23335598	23352651	1	2	2
14	23381673	23388786	2	1	1
14	23397393	23416653	2	1	1
14	23424555	23428610	2	1	1
14	23447711	23452436	1	2	1
14	23477988	23486634	1	1	2
14	23494618	23513574	2	2	1
14	23516229	23532567	2	2	1
14	23561605	23564579	2	2	1
14	23564580	23570049	2	2	1
14	23585914	23595636	1	1	2
14	23620987	23631713	2	1	1
14	23647194	23654307	2	1	1
14	23654308	23654826	1	2	1
14	23758978	23775288	1	2	1
14	23775289	23777414	1	2	1
14	23787959	23796207	2	1	1
14	23812330	23823724	1	2	1
14	23823725	23830912	1	1	1
14	23830913	23835219	1	2	1
14	23838508	23844019	1	2	1
14	23844020	23846843	1	1	2
14	23857814	23862126	1	1	1
14	23862443	23878395	2	1	1
14	23880063	23887257	1	1	1
14	23887258	23887807	1	1	1
14	23904748	23906133	1	1	1
14	23923928	23944776	2	1	1
14	23979622	23987175	1	1	1
14	24019414	24036032	2	2	1
14	24036501	24040457	2	1	1
14	24046976	24048509	1	1	1
14	24407500	24412437	1	1	2
14	24513493	24526278	2	1	1
14	24536054	24542353	2	1	1
14	24561061	24566022	2	1	2
14	24583394	24585245	2	1	2
14	24594230	24605002	1	2	1
14	24605003	24613420	2	2	1
14	24615500	24621487	1	2	1
14	24629125	24633519	1	2	1
14	24636970	24642709	1	2	1
14	24656814	24663616	2	1	1
14	24674183	24677635	1	2	1
14	24677636	24683386	2	1	1
14	24683387	24690279	2	1	1
14	24699675	24702553	2	1	1
14	24702554	24716417	2	2	1
14	24731743	24732695	1	2	1
14	24738538	24741467	2	1	1
14	24765344	24769127	2	1	1
14	24769128	24784217	2	2	1
14	24800814	24805365	1	2	1
14	24805899	24807043	1	1	2
14	24807044	24820217	1	1	2
14	24821015	24829974	1	1	1
14	24829975	24835214	1	1	2
14	24863227	24869497	1	1	2
14	24894613	24899591	1	2	2
14	24899592	24905840	1	2	2
14	24908556	24914894	1	1	1
14	24968541	24972767	1	1	1
14	24975748	24978465	1	1	2
14	25042878	25046397	1	1	2
14	25077779	25080514	1	2	1
14	25100315	25110198	1	2	1
14	25513580	25521064	1	2	1
14	26274175	26285610	1	1	1
14	26375521	26379321	1	1	1
14	26638721	26642529	1	1	1
14	27065475	27070233	2	1	1
14	27396818	27417230	1	1	1
14	28458780	28461920	1	1	1
14	29230835	29240045	1	2	1
14	29240046	29245835	1	1	1
14	29248646	29258439	1	1	1
14	29294323	29306728	1	1	1
14	29849090	29851902	1	1	1
14	29859473	29862197	1	1	1
14	29893044	29905046	1	1	1
14	29942897	29946639	1	1	1
14	30117677	30122455	1	2	1
14	30279101	30285493	1	1	1
14	30646961	30661792	1	2	1
14	30708497	30715271	1	1	1
14	30740351	30743685	1	1	1
14	31027630	31037437	1	2	1
14	31038263	31044842	1	2	1
14	31090273	31091631	2	1	1
14	31275855	31296318	1	1	1
14	31337646	31346084	1	2	1
14	31351252	31361604	1	1	1
14	31469972	31494919	2	1	1
14	31494920	31507678	2	1	1
14	31607757	31615732	1	1	1
14	31675473	31680385	1	1	1
14	31889069	31895687	1	1	1
14	31926149	31926801	2	1	1
14	32026613	32029822	1	1	1
14	32029823	32036085	2	1	1
14	32126517	32133810	1	1	1
14	32411592	32414901	1	1	1
14	32463670	32476732	1	1	1
14	32543465	32547211	2	1	1
14	32655641	32675893	1	1	1
14	32797330	32798907	1	2	1
14	33400867	33406602	1	2	1
14	34063362	34068921	1	1	1
14	34122589	34128347	1	1	1
14	34202284	34203528	1	1	1
14	34508123	34515258	1	1	1
14	34929198	34934757	2	1	1
14	35007955	35023713	2	1	1
14	35023714	35046444	1	1	1
14	35096342	35099800	1	2	1
14	35142467	35163588	1	1	1
14	35183286	35185568	2	1	1
14	35311776	35316622	1	1	1
14	35330486	35347065	1	2	1
14	35433328	35459571	2	1	1
14	35512217	35515002	2	1	1
14	35581992	35592070	2	2	1
14	35738717	35758063	2	1	1
14	35871296	35874601	1	2	1
14	36001077	36013256	2	2	1
14	36017638	36022154	1	1	1
14	36038471	36043553	2	1	1
14	36223571	36225825	1	1	1
14	36278452	36279817	2	1	1
14	36291782	36303390	1	2	1
14	36415027	36420249	1	1	1
14	36533617	36537498	1	1	1
14	36537499	36540803	1	1	1
14	36579774	36583455	1	1	1
14	36640933	36646791	1	1	1
14	36655638	36671062	1	1	1
14	36789369	36790208	1	2	1
14	36873027	36879362	1	1	1
14	36982644	36983278	1	1	1
14	36985647	36991402	1	2	1
14	37042565	37053959	1	2	1
14	37125742	37128055	1	2	1
14	37252942	37258845	1	1	1
14	37560573	37577188	1	1	1
14	37635788	37647454	2	1	1
14	37660797	37671540	1	2	1
14	37900585	37905069	1	1	1
14	38058057	38068157	2	2	1
14	38068158	38072778	1	2	1
14	38296130	38297558	2	1	1
14	38470195	38474202	1	1	1
14	38676765	38686156	1	2	1
14	38722385	38727298	1	1	2
14	39415406	39421366	1	1	1
14	39568943	39588823	2	1	1
14	39639318	39646217	2	1	1
14	39697194	39704028	1	2	1
14	39727047	39734690	1	2	1
14	39734691	39736291	1	2	1
14	39897769	39905604	1	2	1
14	41813684	41820597	1	1	1
14	42063460	42064107	1	1	1
14	42075710	42076941	1	1	1
14	42769603	42770074	1	1	1
14	42829506	42835092	1	1	1
14	42880556	42887146	1	1	1
14	44972643	44979792	2	1	1
14	45034385	45036791	1	1	1
14	45366137	45370009	1	2	1
14	45375425	45383717	1	1	1
14	45426838	45432025	2	2	1
14	45508577	45520669	1	2	1
14	45552997	45558290	2	1	1
14	45578653	45584197	2	1	1
14	45602375	45606281	2	1	1
14	45711855	45725194	2	1	1
14	45743240	45747505	1	1	1
14	47120515	47122367	2	1	1
14	47428975	47430797	1	1	1
14	48143344	48147586	1	2	1
14	48806884	48815819	1	1	1
14	49409082	49412098	1	1	1
14	50047207	50054134	2	1	1
14	50061701	50066117	2	2	1
14	50074683	50091771	2	1	1
14	50099720	50106522	2	1	1
14	50128730	50153467	1	1	1
14	50153468	50157359	2	1	1
14	50159330	50163556	1	2	1
14	50175186	50176868	1	1	1
14	50223702	50237195	1	2	1
14	50298959	50312323	2	1	2
14	50318667	50322946	2	1	1
14	50358189	50364517	2	1	1
14	50364518	50374508	1	1	1
14	50467745	50482449	1	1	1
14	50500285	50509284	1	1	1
14	50554130	50562914	1	1	2
14	50568416	50584029	2	1	1
14	50692824	50699175	2	1	1
14	50777495	50789639	2	2	1
14	50878245	50890948	1	1	1
14	50995091	51006537	1	2	1
14	51024758	51028725	1	2	1
14	51133204	51137953	1	2	1
14	51287345	51289267	1	2	1
14	51296619	51305054	1	2	1
14	51309006	51312086	1	1	1
14	51338682	51347442	1	2	1
14	51347948	51359142	1	2	1
14	51373125	51388715	2	1	1
14	51407862	51413342	2	1	1
14	51554489	51573490	1	2	1
14	51700533	51707647	2	1	1
14	51708953	51720344	1	1	1
14	51955483	51957585	1	2	1
14	51989126	51995565	1	1	1
14	52070826	52075145	1	1	1
14	52186548	52192152	1	1	1
14	52289851	52299793	1	2	1
14	52384935	52391611	1	1	1
14	52433148	52442148	1	1	1
14	52442346	52457218	2	1	1
14	52529920	52538954	1	2	1
14	52732954	52740940	1	1	2
14	52767333	52784693	1	2	1
14	53016777	53020800	1	2	1
14	53101145	53113096	1	1	1
14	53151116	53164357	2	1	1
14	53173217	53177567	2	1	1
14	53194560	53201943	2	1	1
14	53239421	53244116	2	1	1
14	53254365	53274423	2	1	1
14	53498683	53508551	1	1	1
14	53612408	53622655	2	1	1
14	54414223	54426428	1	2	1
14	54863414	54870624	2	1	1
14	54907230	54908668	2	1	1
14	54955059	54957788	1	1	1
14	54975830	54996517	1	2	1
14	55030009	55035267	1	2	1
14	55324185	55332845	1	1	1
14	55368078	55369991	2	1	1
14	55491243	55495489	2	2	1
14	55515893	55526009	1	2	1
14	55590812	55596779	1	2	1
14	55654434	55667952	1	2	1
14	55737572	55739661	1	2	1
14	55804563	55809839	1	1	1
14	55877964	55883005	1	2	1
14	55909216	55924334	2	1	1
14	56023584	56026036	1	2	1
14	56044990	56050015	1	2	1
14	56539868	56548108	1	1	1
14	56582979	56586715	1	2	1
14	56951756	56956828	2	1	1
14	57115280	57115593	1	1	1
14	57193836	57197643	1	1	1
14	57276161	57280069	1	2	1
14	57291502	57295411	1	1	1
14	57665791	57679163	1	1	2
14	57732805	57737121	2	1	1
14	57854854	57861758	2	1	1
14	57954994	57962228	1	2	1
14	58039721	58046648	1	1	1
14	58447212	58450623	1	2	1
14	58662860	58667225	2	1	1
14	58694498	58711859	2	1	1
14	58757313	58760390	1	1	1
14	58760391	58765508	1	2	1
14	58860249	58867988	1	1	2
14	58890399	58901864	2	2	1
14	59097651	59102609	1	2	1
14	59235805	59244064	1	1	1
14	59653607	59659120	2	1	1
14	59858986	59867237	1	1	1
14	59924824	59933808	1	1	1
14	59946855	59956505	2	1	1
14	60042767	60048072	1	1	1
14	60336092	60338087	2	1	1
14	60557703	60559915	1	2	1
14	60633386	60636849	1	1	1
14	60711226	60713039	2	1	1
14	60713040	60719821	2	1	1
14	60975789	60980502	1	1	1
14	60980503	60985374	1	2	1
14	61106403	61107550	1	1	1
14	61122629	61125454	1	2	1
14	61186967	61191775	1	2	1
14	61200877	61203371	2	1	1
14	61440059	61443298	1	1	1
14	61445264	61450767	2	1	1
14	61649042	61664840	2	1	1
14	61727941	61731018	1	1	1
14	61738065	61750763	2	2	1
14	61787400	61792850	2	1	1
14	61993144	62000094	2	1	1
14	62010731	62012529	1	1	1
14	62036925	62037677	1	1	1
14	62157240	62165850	1	2	1
14	62224562	62232524	1	2	1
14	62452987	62456911	1	2	1
14	63567998	63569006	2	1	1
14	63669082	63672650	1	2	1
14	63942927	63946181	1	1	1
14	64009502	64010272	2	1	1
14	64095828	64098436	1	1	1
14	64113774	64122140	1	1	1
14	64192899	64208518	2	1	1
14	64308382	64321364	1	2	1
14	64556936	64563919	1	1	1
14	64799141	64808630	1	2	1
14	64854388	64857858	2	1	1
14	64912073	64917154	2	1	1
14	64925775	64932776	1	1	1
14	64969844	64976222	1	2	1
14	64993312	65003518	2	1	1
14	65005478	65009486	2	1	1
14	65010949	65021577	1	2	1
14	65168336	65172056	1	2	1
14	65345841	65348401	1	1	1
14	65371027	65381798	1	1	1
14	65407219	65411358	2	1	1
14	65438306	65442788	1	1	1
14	65452018	65455833	1	1	1
14	65546713	65550539	1	1	1
14	65566218	65593622	2	1	1
14	65873666	65877411	1	2	1
14	65936304	65943069	1	1	1
14	66470132	66475500	1	1	1
14	66477966	66481852	1	1	1
14	66970670	66974987	2	1	1
14	67427201	67436560	1	1	1
14	67654818	67677741	1	1	1
14	67706247	67709319	1	2	1
14	67812815	67828169	2	1	1
14	67876136	67881209	1	2	1
14	67997084	68029159	1	2	1
14	68062842	68068001	2	1	1
14	68079791	68094900	2	1	1
14	68137185	68141923	2	1	1
14	68153824	68158452	1	1	1
14	68162269	68165193	2	1	1
14	68166388	68171086	2	1	1
14	68204797	68215773	1	1	1
14	68279332	68302902	2	2	1
14	68594946	68602293	1	1	1
14	69093441	69096257	1	1	1
14	69150271	69153403	1	1	1
14	69202601	69203401	1	1	1
14	69257982	69263908	2	1	1
14	69434104	69448752	2	1	1
14	69613929	69631718	1	2	1
14	69656711	69658939	2	1	1
14	69716586	69729396	1	2	1
14	69862356	69865184	1	1	1
14	69865185	69865872	1	1	1
14	69949163	69956322	1	2	1
14	70037924	70038975	1	1	1
14	70071162	70081898	1	2	1
14	70183195	70201650	1	2	1
14	70254805	70264674	1	2	1
14	70268263	70275518	1	1	1
14	70320400	70321212	1	2	1
14	70653450	70658815	2	1	1
14	70825865	70830010	2	1	1
14	70881158	70892930	1	2	1
14	70922915	70927901	1	2	1
14	70998144	71002275	1	2	1
14	71067227	71068218	2	1	1
14	71108467	71109877	2	1	1
14	71272666	71283293	1	1	1
14	71371440	71379240	1	2	1
14	71683764	71695387	1	1	1
14	71772895	71794521	2	1	1
14	71861882	71869755	1	1	1
14	72450780	72458445	1	1	1
14	73358775	73363237	1	1	1
14	73368080	73384529	1	1	1
14	73392084	73393665	2	1	1
14	73488696	73494510	1	2	1
14	73524791	73526534	2	1	1
14	73601963	73604404	2	1	1
14	73702489	73709419	1	2	1
14	73709420	73722057	1	2	1
14	73738102	73741920	1	1	1
14	73906576	73921687	1	1	1
14	73926461	73929921	1	1	1
14	73929982	73933047	1	2	1
14	73979591	73990388	1	1	1
14	74067920	74085906	1	1	2
14	74110947	74118150	2	1	1
14	74124601	74128691	2	1	1
14	74164695	74168211	1	1	1
14	74178379	74183054	1	1	2
14	74251279	74261845	1	2	1
14	74318481	74327621	2	1	1
14	74352973	74355136	1	2	1
14	74399246	74409279	1	2	1
14	74414390	74425316	2	2	1
14	74480088	74489273	2	1	1
14	74543340	74562427	2	1	1
14	74696141	74708422	1	2	1
14	74768726	74798920	2	2	1
14	74885807	74896108	1	2	1
14	74957568	74962052	2	2	1
14	74963876	74965855	1	1	1
14	75071929	75083104	1	2	1
14	75177267	75179297	1	1	1
14	75179298	75195674	2	2	2
14	75217409	75234663	2	1	1
14	75330475	75340480	1	1	1
14	75340481	75351276	2	1	1
14	75388915	75394342	1	2	1
14	75420888	75427857	1	2	1
14	75468893	75476925	2	1	1
14	75485801	75489690	2	1	1
14	75516458	75529731	2	1	1
14	75529732	75530875	2	2	1
14	75534123	75537115	2	2	1
14	75592888	75594848	1	2	1
14	75641243	75643481	2	1	1
14	75665248	75669231	1	1	1
14	75725079	75733861	1	1	1
14	75735193	75743349	1	1	1
14	75743350	75750053	1	2	1
14	75751241	75761416	1	1	1
14	75889212	75896145	1	2	1
14	75987029	75989359	1	2	1
14	76041807	76048096	2	1	1
14	76095189	76103234	2	1	1
14	76126596	76130964	2	1	1
14	76313901	76315215	1	1	1
14	76367405	76371213	2	1	1
14	76446366	76460936	2	2	1
14	76615215	76619394	1	2	1
14	76660802	76677524	1	2	1
14	76762364	76783165	1	2	1
14	77225292	77232650	2	1	1
14	77240873	77252186	2	1	1
14	77287499	77296923	2	1	1
14	77491237	77502860	1	2	1
14	77561833	77571859	1	2	1
14	77582698	77592162	2	1	1
14	77602082	77625334	1	2	1
14	77663458	77671198	1	1	1
14	77724717	77732797	1	1	1
14	77734576	77742233	2	1	1
14	77785961	77792046	2	1	1
14	77840310	77849991	1	2	1
14	77870133	77872885	1	1	1
14	77882506	77893758	1	2	1
14	77922017	77926065	2	1	1
14	77930418	77933661	2	1	1
14	77959495	77968401	1	2	1
14	78078410	78084663	2	1	1
14	78173239	78174605	2	2	1
14	78220690	78227817	2	1	2
14	78254385	78275373	2	1	1
14	78708356	78714324	1	2	1
14	78749220	78752853	1	1	1
14	78856357	78870336	1	2	1
14	79082516	79084562	1	1	1
14	79161001	79166999	1	2	1
14	79175288	79181683	1	1	1
14	79220043	79222172	1	1	1
14	79540368	79544358	1	1	1
14	79714093	79716257	1	1	1
14	80098403	80103819	1	1	1
14	80256574	80262971	1	1	1
14	80672619	80679131	1	2	1
14	80852273	80854667	1	2	1
14	81420768	81423583	1	2	1
14	81423733	81432405	1	2	1
14	81667655	81671398	1	1	1
14	81685218	81688296	2	1	1
14	81901484	81902953	1	2	1
14	81996707	82007785	2	1	1
14	82927163	82930993	1	1	1
14	83510968	83517157	1	1	1
14	84215212	84219421	1	1	1
14	85201880	85208593	1	1	1
14	85737725	85740840	1	1	1
14	85994378	85995485	1	1	1
14	85995486	86001355	1	2	1
14	87369255	87373847	1	1	1
14	88458507	88460089	1	2	1
14	88469065	88473561	1	2	1
14	88789202	88796240	2	1	1
14	88840009	88851542	1	2	1
14	88979842	88980629	1	1	1
14	89019177	89022240	1	2	1
14	89026035	89034073	2	1	1
14	89239949	89261427	2	1	1
14	89284662	89290224	1	1	1
14	89290225	89292743	2	1	1
14	89882303	89884657	1	2	1
14	90083306	90090852	1	2	1
14	90108417	90118546	1	1	1
14	90418886	90422613	2	2	1
14	90515171	90531918	1	2	1
14	90707601	90724489	2	1	1
14	90795544	90800636	2	1	1
14	90840422	90853927	1	1	1
14	90857106	90866783	2	1	1
14	91276898	91287866	2	1	1
14	91525937	91527916	2	1	1
14	91548756	91564964	1	1	1
14	91587683	91595615	2	1	1
14	91685860	91723192	1	2	1
14	91879240	91887037	2	1	1
14	91975334	91981255	1	1	1
14	92039806	92043901	1	1	1
14	92246913	92247184	1	2	1
14	92333812	92351659	1	2	1
14	92408551	92417121	1	2	1
14	92502333	92517839	1	2	1
14	92567852	92576555	1	1	1
14	92585886	92590429	2	2	1
14	92717616	92732092	1	1	1
14	92781951	92793947	2	1	1
14	92977392	92981151	1	2	1
14	93214374	93215975	2	1	1
14	93259738	93274650	2	1	1
14	93388769	93396846	1	2	1
14	93522723	93546827	1	1	1
14	93579761	93592371	1	1	1
14	93645803	93653703	1	2	2
14	93673394	93691100	2	1	2
14	93795294	93800439	1	2	1
14	93810538	93815301	1	1	2
14	93902940	93911242	1	1	1
14	94247737	94257877	1	2	1
14	94383386	94386415	1	2	1
14	94402416	94418370	1	1	1
14	94442889	94465963	1	1	1
14	94492546	94493980	2	1	1
14	94545076	94548327	2	1	1
14	94567526	94577091	1	2	1
14	94593408	94604883	2	1	1
14	94606411	94615363	2	1	1
14	94759578	94765385	1	2	1
14	94853239	94859606	1	2	1
14	94893538	94900527	1	1	1
14	94914206	94923617	1	1	2
14	94941659	94958699	1	1	2
14	94983955	94988544	1	1	2
14	95026625	95028265	1	2	2
14	95058323	95061360	1	1	1
14	95231155	95241073	1	2	1
14	95619752	95627173	2	1	1
14	95783170	95792804	1	2	1
14	95939995	95942447	1	2	1
14	95962912	95990398	1	1	1
14	95999757	96000250	2	1	1
14	96141901	96152815	1	1	2
14	96175363	96182629	1	1	1
14	96495669	96506893	1	1	1
14	96662892	96672517	1	2	1
14	96672518	96681767	1	1	1
14	96695856	96706424	1	1	1
14	96706425	96710649	1	1	1
14	96713474	96725471	1	2	1
14	96731962	96739868	1	1	1
14	96741605	96746601	1	1	1
14	96789682	96792964	2	1	1
14	96823165	96836563	2	1	1
14	96846164	96851993	1	1	1
14	96852074	96864500	2	1	1
14	96938215	96940213	1	1	1
14	96960750	96971439	2	1	1
14	97056644	97059354	1	1	1
14	97262726	97265550	1	2	1
14	97408522	97414486	1	1	1
14	97430699	97432183	1	1	1
14	97575249	97585909	1	1	1
14	97610202	97623510	1	1	1
14	97762661	97762792	1	1	1
14	97868775	97881840	1	1	1
14	98226986	98232156	1	1	1
14	98252387	98262339	1	1	1
14	98443381	98446248	1	1	1
14	98597619	98604028	1	1	1
14	98671054	98672773	1	1	1
14	98793684	98810698	1	1	1
14	98960849	98964864	1	1	1
14	99171923	99183914	1	1	2
14	99388317	99398205	1	1	1
14	99619772	99630376	1	1	1
14	99728496	99741861	1	2	1
14	99797003	99801196	1	1	1
14	99825062	99832284	1	1	1
14	99910434	99922869	1	1	1
14	99945358	99952911	2	1	1
14	99971792	100010702	1	2	1
14	100061051	100079072	1	2	1
14	100107608	100121051	2	1	1
14	100146654	100151455	2	1	1
14	100190743	100210237	1	2	1
14	100410865	100421887	1	1	1
14	100431709	100440117	1	2	1
14	100440118	100448253	1	1	1
14	100537932	100546891	1	1	1
14	100569793	100579948	1	1	1
14	100621624	100627485	2	1	1
14	100703289	100707130	2	1	1
14	100707608	100731981	1	1	1
14	100761849	100776520	2	1	1
14	100788214	100800685	1	2	1
14	100806104	100820441	2	1	1
14	100835243	100851501	2	1	1
14	101051053	101057910	1	2	1
14	101139205	101151204	1	1	1
14	101188816	101199332	1	2	1
14	101311084	101318913	1	1	1
14	101320467	101330591	1	1	1
14	101332251	101352448	1	1	1
14	101362911	101364464	1	1	1
14	101364465	101372301	1	1	1
14	101374155	101377947	1	1	1
14	101377948	101388681	1	1	1
14	101388682	101391901	1	1	1
14	101391902	101395622	1	1	1
14	101396115	101410426	1	1	1
14	101410427	101416794	1	1	1
14	101418188	101418441	1	1	1
14	101418442	101425481	1	1	1
14	101425482	101433690	1	1	1
14	101433691	101442446	1	1	1
14	101442447	101455879	1	1	1
14	101455880	101459568	1	1	1
14	101459569	101471420	1	1	1
14	101488329	101490995	1	1	1
14	101490996	101492164	1	1	1
14	101492165	101496912	1	1	1
14	101496913	101498981	1	1	1
14	101499235	101502786	1	1	1
14	101505152	101515627	1	1	1
14	101515628	101516074	1	1	1
14	101518588	101528613	1	1	1
14	101528614	101547410	1	1	1
14	101585350	101587205	1	1	1
14	101891533	101904052	1	1	1
14	101904053	101918952	1	1	1
14	102021985	102039600	1	2	1
14	102098368	102110386	1	1	1
14	102181923	102198377	1	1	1
14	102216249	102231603	2	1	1
14	102262482	102270229	1	1	1
14	102275583	102277271	2	1	1
14	102304014	102312970	1	1	1
14	102429530	102432432	2	1	1
14	102524255	102537981	1	1	1
14	102605117	102612300	2	1	1
14	102771099	102775609	1	1	1
14	102783055	102788572	1	2	1
14	102824271	102831220	1	2	1
14	102966973	102968100	1	1	1
14	102975138	102977710	1	2	1
14	103051914	103060341	1	2	1
14	103239904	103246878	2	1	1
14	103252351	103257104	1	1	1
14	103330038	103337745	1	1	1
14	103344364	103355450	1	1	1
14	103364022	103391437	1	2	1
14	103517781	103535413	2	1	1
14	103584195	103602534	1	2	1
14	103668332	103671354	1	1	1
14	103798855	103802044	2	1	1
14	103802463	103811188	2	1	1
14	103850585	103856812	2	1	1
