chr1	start1	end1	chr2	start2	end2	frag1	frag2	bait_name	otherEnd_name
1	160065149	160070212	1	160250768	160255057	1_160065149_160070212	1_160250768_160255057	IGSF8	DCAF8;PEX19
1	160065149	160070212	1	160255058	160260819	1_160065149_160070212	1_160255058_160260819	IGSF8	PEX19
1	160077389	160095302	1	160255058	160260819	1_160077389_160095302	1_160255058_160260819	ATP1A2	PEX19
1	160119385	160123791	1	159768852	159774121	1_160119385_160123791	1_159768852_159774121	ATP1A4	FCRL6
1	160119385	160123791	1	159999853	160005078	1_160119385_160123791	1_159999853_160005078	ATP1A4	PIGM
1	160119385	160123791	1	160065149	160070212	1_160119385_160123791	1_160065149_160070212	ATP1A4	IGSF8
1	160119385	160123791	1	160255058	160260819	1_160119385_160123791	1_160255058_160260819	ATP1A4	PEX19
1	160119385	160123791	1	160330433	160344885	1_160119385_160123791	1_160330433_160344885	ATP1A4	NHLH1
1	160119385	160123791	1	160368453	160372113	1_160119385_160123791	1_160368453_160372113	ATP1A4	VANGL2
1	160119385	160123791	1	160616806	160628001	1_160119385_160123791	1_160616806_160628001	ATP1A4	SLAMF1
1	160119385	160123791	1	160850290	160854981	1_160119385_160123791	1_160850290_160854981	ATP1A4	ITLN1
1	160150193	160165896	1	160255058	160260819	1_160150193_160165896	1_160255058_160260819	CASQ1	PEX19
1	160172248	160175765	1	160255058	160260819	1_160172248_160175765	1_160255058_160260819	AL121987.1;PEA15	PEX19
1	160227453	160235266	1	160065149	160070212	1_160227453_160235266	1_160065149_160070212	DCAF8;RP11-574F21.2	IGSF8
1	160227453	160235266	1	160255058	160260819	1_160227453_160235266	1_160255058_160260819	DCAF8;RP11-574F21.2	PEX19
1	160250768	160255057	1	160065149	160070212	1_160250768_160255057	1_160065149_160070212	DCAF8;PEX19	IGSF8
1	160250768	160255057	1	160150193	160165896	1_160250768_160255057	1_160150193_160165896	DCAF8;PEX19	CASQ1
1	160255058	160260819	1	160065149	160070212	1_160255058_160260819	1_160065149_160070212	PEX19	IGSF8
1	160255058	160260819	1	160150193	160165896	1_160255058_160260819	1_160150193_160165896	PEX19	CASQ1
1	160305096	160314806	1	160065149	160070212	1_160305096_160314806	1_160065149_160070212	COPA;NCSTN	IGSF8
1	160305096	160314806	1	160616806	160628001	1_160305096_160314806	1_160616806_160628001	COPA;NCSTN	SLAMF1
1	160330433	160344885	1	160065149	160070212	1_160330433_160344885	1_160065149_160070212	NHLH1	IGSF8
1	160548847	160554584	1	160368453	160372113	1_160548847_160554584	1_160368453_160372113	CD84	VANGL2
1	160680987	160683126	1	160255058	160260819	1_160680987_160683126	1_160255058_160260819	CD48	PEX19
1	160680987	160683126	1	160305096	160314806	1_160680987_160683126	1_160305096_160314806	CD48	COPA;NCSTN
1	160680987	160683126	1	160368453	160372113	1_160680987_160683126	1_160368453_160372113	CD48	VANGL2
1	160680987	160683126	1	160764655	160771334	1_160680987_160683126	1_160764655_160771334	CD48	LY9
1	160680987	160683126	1	160850290	160854981	1_160680987_160683126	1_160850290_160854981	CD48	ITLN1
1	160680987	160683126	1	160921494	160946244	1_160680987_160683126	1_160921494_160946244	CD48	ITLN2
1	160680987	160683126	1	161014904	161016196	1_160680987_160683126	1_161014904_161016196	CD48	USF1
1	160680987	160683126	1	161057976	161060752	1_160680987_160683126	1_161057976_161060752	CD48	PVRL4
1	160680987	160683126	1	161067306	161076002	1_160680987_160683126	1_161067306_161076002	CD48	KLHDC9
1	160680987	160683126	1	161077236	161092374	1_160680987_160683126	1_161077236_161092374	CD48	NIT1;PFDN2
1	160680987	160683126	1	161097841	161106025	1_160680987_160683126	1_161097841_161106025	CD48	DEDD
1	160703462	160714814	1	160850290	160854981	1_160703462_160714814	1_160850290_160854981	SLAMF7	ITLN1
1	160703462	160714814	1	161057976	161060752	1_160703462_160714814	1_161057976_161060752	SLAMF7	PVRL4
1	160703462	160714814	1	161097841	161106025	1_160703462_160714814	1_161097841_161106025	SLAMF7	DEDD
1	160764655	160771334	1	160680987	160683126	1_160764655_160771334	1_160680987_160683126	LY9	CD48
1	160921494	160946244	1	160680987	160683126	1_160921494_160946244	1_160680987_160683126	ITLN2	CD48
1	160921494	160946244	1	160703462	160714814	1_160921494_160946244	1_160703462_160714814	ITLN2	SLAMF7
1	161014904	161016196	1	160680987	160683126	1_161014904_161016196	1_160680987_160683126	USF1	CD48
1	161014904	161016196	1	161097841	161106025	1_161014904_161016196	1_161097841_161106025	USF1	DEDD
1	161014904	161016196	1	161283731	161291518	1_161014904_161016196	1_161283731_161291518	USF1	SDHC
1	161067306	161076002	1	160680987	160683126	1_161067306_161076002	1_160680987_160683126	KLHDC9	CD48
1	161077236	161092374	1	160680987	160683126	1_161077236_161092374	1_160680987_160683126	NIT1;PFDN2	CD48
1	161077236	161092374	1	160830605	160832704	1_161077236_161092374	1_160830605_160832704	NIT1;PFDN2	CD244
1	161077236	161092374	1	161097841	161106025	1_161077236_161092374	1_161097841_161106025	NIT1;PFDN2	DEDD
1	161077236	161092374	1	161279245	161283730	1_161077236_161092374	1_161279245_161283730	NIT1;PFDN2	MPZ
1	161135967	161164078	1	161279245	161283730	1_161135967_161164078	1_161279245_161283730	B4GALT3;PPOX	MPZ
1	161135967	161164078	1	161283731	161291518	1_161135967_161164078	1_161283731_161291518	B4GALT3;PPOX	SDHC
1	161135967	161164078	1	161333287	161342877	1_161135967_161164078	1_161333287_161342877	B4GALT3;PPOX	C1orf192;RP11-122G18.5
1	161164079	161175399	1	161279245	161283730	1_161164079_161175399	1_161279245_161283730	ADAMTS4;NDUFS2	MPZ
1	161164079	161175399	1	161283731	161291518	1_161164079_161175399	1_161283731_161291518	ADAMTS4;NDUFS2	SDHC
1	161164079	161175399	1	161333287	161342877	1_161164079_161175399	1_161333287_161342877	ADAMTS4;NDUFS2	C1orf192;RP11-122G18.5
1	161164079	161175399	1	161719355	161719971	1_161164079_161175399	1_161719355_161719971	ADAMTS4;NDUFS2	DUSP12
1	161181137	161187572	1	161279245	161283730	1_161181137_161187572	1_161279245_161283730	FCER1G;NDUFS2	MPZ
1	161181137	161187572	1	161283731	161291518	1_161181137_161187572	1_161283731_161291518	FCER1G;NDUFS2	SDHC
1	161191376	161194328	1	160065149	160070212	1_161191376_161194328	1_160065149_160070212	APOA2	IGSF8
1	161191376	161194328	1	160616806	160628001	1_161191376_161194328	1_160616806_160628001	APOA2	SLAMF1
1	161191376	161194328	1	161097841	161106025	1_161191376_161194328	1_161097841_161106025	APOA2	DEDD
1	161191376	161194328	1	161164079	161175399	1_161191376_161194328	1_161164079_161175399	APOA2	ADAMTS4;NDUFS2
1	161191376	161194328	1	161279245	161283730	1_161191376_161194328	1_161279245_161283730	APOA2	MPZ
1	161191376	161194328	1	161283731	161291518	1_161191376_161194328	1_161283731_161291518	APOA2	SDHC
1	161191376	161194328	1	161333287	161342877	1_161191376_161194328	1_161333287_161342877	APOA2	C1orf192;RP11-122G18.5
1	161191376	161194328	1	161674767	161677875	1_161191376_161194328	1_161674767_161677875	APOA2	FCRLA
1	161191376	161194328	1	161688463	161695703	1_161191376_161194328	1_161688463_161695703	APOA2	FCRLB
1	161279245	161283730	1	161164079	161175399	1_161279245_161283730	1_161164079_161175399	MPZ	ADAMTS4;NDUFS2
1	161283731	161291518	1	161164079	161175399	1_161283731_161291518	1_161164079_161175399	SDHC	ADAMTS4;NDUFS2
1	161333287	161342877	1	161097841	161106025	1_161333287_161342877	1_161097841_161106025	C1orf192;RP11-122G18.5	DEDD
1	161333287	161342877	1	161164079	161175399	1_161333287_161342877	1_161164079_161175399	C1orf192;RP11-122G18.5	ADAMTS4;NDUFS2
1	161333287	161342877	1	161191376	161194328	1_161333287_161342877	1_161191376_161194328	C1orf192;RP11-122G18.5	APOA2
1	161333287	161342877	1	161194329	161208294	1_161333287_161342877	1_161194329_161208294	C1orf192;RP11-122G18.5	MIR5187;NR1I3;TOMM40L
1	161475215	161475902	1	161674767	161677875	1_161475215_161475902	1_161674767_161677875	FCGR2A	FCRLA
1	161475215	161475902	1	161688463	161695703	1_161475215_161475902	1_161688463_161695703	FCGR2A	FCRLB
1	161475215	161475902	1	161719355	161719971	1_161475215_161475902	1_161719355_161719971	FCGR2A	DUSP12
1	161475215	161475902	1	161730087	161738988	1_161475215_161475902	1_161730087_161738988	FCGR2A	ATF6;RP11-474I16.8
1	161674767	161677875	1	161475215	161475902	1_161674767_161677875	1_161475215_161475902	FCRLA	FCGR2A
1	161688463	161695703	1	161475215	161475902	1_161688463_161695703	1_161475215_161475902	FCRLB	FCGR2A
1	161688463	161695703	1	161674767	161677875	1_161688463_161695703	1_161674767_161677875	FCRLB	FCRLA
1	161719355	161719971	1	161164079	161175399	1_161719355_161719971	1_161164079_161175399	DUSP12	ADAMTS4;NDUFS2
1	161719355	161719971	1	161475215	161475902	1_161719355_161719971	1_161475215_161475902	DUSP12	FCGR2A
1	161730087	161738988	1	161283731	161291518	1_161730087_161738988	1_161283731_161291518	ATF6;RP11-474I16.8	SDHC
1	161730087	161738988	1	161475215	161475902	1_161730087_161738988	1_161475215_161475902	ATF6;RP11-474I16.8	FCGR2A
1	162518511	162532617	1	162461812	162468672	1_162518511_162532617	1_162461812_162468672	RP11-359K18.3;UAP1	UHMK1
1	165595523	165601808	1	165735279	165738575	1_165595523_165601808	1_165735279_165738575	MGST3	RP11-466F5.8;TMCO1
1	165595523	165601808	1	165796567	165798584	1_165595523_165601808	1_165796567_165798584	MGST3	TMCO1;UCK2
1	165667631	165668780	1	165595523	165601808	1_165667631_165668780	1_165595523_165601808	ALDH9A1;RP11-466F5.6	MGST3
1	165667631	165668780	1	165735279	165738575	1_165667631_165668780	1_165735279_165738575	ALDH9A1;RP11-466F5.6	RP11-466F5.8;TMCO1
1	165667631	165668780	1	165796567	165798584	1_165667631_165668780	1_165796567_165798584	ALDH9A1;RP11-466F5.6	TMCO1;UCK2
1	165667631	165668780	1	165865525	165870018	1_165667631_165668780	1_165865525_165870018	ALDH9A1;RP11-466F5.6	RP11-525G13.2;UCK2
1	165735279	165738575	1	165595523	165601808	1_165735279_165738575	1_165595523_165601808	RP11-466F5.8;TMCO1	MGST3
1	165735279	165738575	1	165796567	165798584	1_165735279_165738575	1_165796567_165798584	RP11-466F5.8;TMCO1	TMCO1;UCK2
1	165735279	165738575	1	171750038	171751187	1_165735279_165738575	1_171750038_171751187	RP11-466F5.8;TMCO1	METTL13
1	165796567	165798584	1	165595523	165601808	1_165796567_165798584	1_165595523_165601808	TMCO1;UCK2	MGST3
1	165796567	165798584	1	165735279	165738575	1_165796567_165798584	1_165735279_165738575	TMCO1;UCK2	RP11-466F5.8;TMCO1
1	166802120	166812240	1	166840743	166852491	1_166802120_166812240	1_166840743_166852491	POGK	TADA1
1	166802120	166812240	1	166943297	166950891	1_166802120_166812240	1_166943297_166950891	POGK	ILDR2
1	166802120	166812240	1	167056089	167060383	1_166802120_166812240	1_167056089_167060383	POGK	GPA33
1	166802120	166812240	1	167060384	167066526	1_166802120_166812240	1_167060384_167066526	POGK	DUSP27
1	166802120	166812240	1	167521892	167524978	1_166802120_166812240	1_167521892_167524978	POGK	CREG1
1	166802120	166812240	1	167690219	167692255	1_166802120_166812240	1_167690219_167692255	POGK	MPZL1
1	166955955	166958971	1	166943297	166950891	1_166955955_166958971	1_166943297_166950891	MAEL	ILDR2
1	167056089	167060383	1	167521892	167524978	1_167056089_167060383	1_167521892_167524978	GPA33	CREG1
1	167187457	167198973	1	167056089	167060383	1_167187457_167198973	1_167056089_167060383	POU2F1;RP11-277B15.3	GPA33
1	167187457	167198973	1	167521892	167524978	1_167187457_167198973	1_167521892_167524978	POU2F1;RP11-277B15.3	CREG1
1	167521892	167524978	1	166840743	166852491	1_167521892_167524978	1_166840743_166852491	CREG1	TADA1
1	167521892	167524978	1	166943297	166950891	1_167521892_167524978	1_166943297_166950891	CREG1	ILDR2
1	167521892	167524978	1	167056089	167060383	1_167521892_167524978	1_167056089_167060383	CREG1	GPA33
1	167521892	167524978	1	167060384	167066526	1_167521892_167524978	1_167060384_167066526	CREG1	DUSP27
1	167521892	167524978	1	167187457	167198973	1_167521892_167524978	1_167187457_167198973	CREG1	POU2F1;RP11-277B15.3
1	167521892	167524978	1	167690219	167692255	1_167521892_167524978	1_167690219_167692255	CREG1	MPZL1
1	167597892	167601065	1	167521892	167524978	1_167597892_167601065	1_167521892_167524978	RCSD1;RP3-455J7.4	CREG1
1	167597892	167601065	1	167690219	167692255	1_167597892_167601065	1_167690219_167692255	RCSD1;RP3-455J7.4	MPZL1
1	167903557	167906918	1	167690219	167692255	1_167903557_167906918	1_167690219_167692255	DCAF6;MPC2	MPZL1
1	169330748	169340984	1	169763395	169765497	1_169330748_169340984	1_169763395_169765497	BLZF1;NME7	C1orf112;METTL18
1	169452881	169463128	1	169763395	169765497	1_169452881_169463128	1_169763395_169765497	AL021068.1;SLC19A2	C1orf112;METTL18
1	169547926	169559316	1	169702409	169706363	1_169547926_169559316	1_169702409_169706363	F5	SELE
1	169547926	169559316	1	169763395	169765497	1_169547926_169559316	1_169763395_169765497	F5	C1orf112;METTL18
1	169676589	169682401	1	169427810	169430405	1_169676589_169682401	1_169427810_169430405	SELL	CCDC181;RP1-206D15.3
1	169676589	169682401	1	169452881	169463128	1_169676589_169682401	1_169452881_169463128	SELL	AL021068.1;SLC19A2
1	169676589	169682401	1	169547926	169559316	1_169676589_169682401	1_169547926_169559316	SELL	F5
1	169676589	169682401	1	169763395	169765497	1_169676589_169682401	1_169763395_169765497	SELL	C1orf112;METTL18
1	169702409	169706363	1	169427810	169430405	1_169702409_169706363	1_169427810_169430405	SELE	CCDC181;RP1-206D15.3
1	169702409	169706363	1	169547926	169559316	1_169702409_169706363	1_169547926_169559316	SELE	F5
1	169763395	169765497	1	169330748	169340984	1_169763395_169765497	1_169330748_169340984	C1orf112;METTL18	BLZF1;NME7
1	169763395	169765497	1	169427810	169430405	1_169763395_169765497	1_169427810_169430405	C1orf112;METTL18	CCDC181;RP1-206D15.3
1	169763395	169765497	1	169452881	169463128	1_169763395_169765497	1_169452881_169463128	C1orf112;METTL18	AL021068.1;SLC19A2
1	169763395	169765497	1	169547926	169559316	1_169763395_169765497	1_169547926_169559316	C1orf112;METTL18	F5
1	169763395	169765497	1	171454475	171457478	1_169763395_169765497	1_171454475_171457478	C1orf112;METTL18	PRRC2C
1	169856423	169865865	1	169330748	169340984	1_169856423_169865865	1_169330748_169340984	SCYL3	BLZF1;NME7
1	169856423	169865865	1	169427810	169430405	1_169856423_169865865	1_169427810_169430405	SCYL3	CCDC181;RP1-206D15.3
1	169856423	169865865	1	169452881	169463128	1_169856423_169865865	1_169452881_169463128	SCYL3	AL021068.1;SLC19A2
1	169856423	169865865	1	169763395	169765497	1_169856423_169865865	1_169763395_169765497	SCYL3	C1orf112;METTL18
1	169856423	169865865	1	170496959	170507422	1_169856423_169865865	1_170496959_170507422	SCYL3	GORAB;RP11-576I22.2
1	169856423	169865865	1	171281897	171284626	1_169856423_169865865	1_171281897_171284626	SCYL3	FMO4
1	169856423	169865865	1	171454475	171457478	1_169856423_169865865	1_171454475_171457478	SCYL3	PRRC2C
1	169856423	169865865	1	171750038	171751187	1_169856423_169865865	1_171750038_171751187	SCYL3	METTL13
1	171281897	171284626	1	169856423	169865865	1_171281897_171284626	1_169856423_169865865	FMO4	SCYL3
1	171281897	171284626	1	170496959	170507422	1_171281897_171284626	1_170496959_170507422	FMO4	GORAB;RP11-576I22.2
1	171454475	171457478	1	169763395	169765497	1_171454475_171457478	1_169763395_169765497	PRRC2C	C1orf112;METTL18
1	171454475	171457478	1	169856423	169865865	1_171454475_171457478	1_169856423_169865865	PRRC2C	SCYL3
1	171454475	171457478	1	171486472	171492731	1_171454475_171457478	1_171486472_171492731	PRRC2C	PRRC2C;RNU6-773P
1	171454475	171457478	1	171707468	171712374	1_171454475_171457478	1_171707468_171712374	PRRC2C	VAMP4
1	171454475	171457478	1	171750038	171751187	1_171454475_171457478	1_171750038_171751187	PRRC2C	METTL13
1	171454475	171457478	1	172410203	172413803	1_171454475_171457478	1_172410203_172413803	PRRC2C	PIGC
1	171454475	171457478	1	172499181	172503403	1_171454475_171457478	1_172499181_172503403	PRRC2C	SUCO
1	171454475	171457478	1	173792836	173793707	1_171454475_171457478	1_173792836_173793707	PRRC2C	CENPL;DARS2
1	171454475	171457478	1	173793708	173796178	1_171454475_171457478	1_173793708_173796178	PRRC2C	CENPL;DARS2
1	171454475	171457478	1	174965882	174969671	1_171454475_171457478	1_174965882_174969671	PRRC2C	CACYBP
1	171454475	171457478	1	176175280	176183158	1_171454475_171457478	1_176175280_176183158	PRRC2C	RFWD2;RP11-195C7.1
1	171707468	171712374	1	171454475	171457478	1_171707468_171712374	1_171454475_171457478	VAMP4	PRRC2C
1	171707468	171712374	1	171750038	171751187	1_171707468_171712374	1_171750038_171751187	VAMP4	METTL13
1	171707468	171712374	1	172387710	172398056	1_171707468_171712374	1_172387710_172398056	VAMP4	C1orf105
1	171707468	171712374	1	172410203	172413803	1_171707468_171712374	1_172410203_172413803	VAMP4	PIGC
1	171707468	171712374	1	172499181	172503403	1_171707468_171712374	1_172499181_172503403	VAMP4	SUCO
1	171707468	171712374	1	173793708	173796178	1_171707468_171712374	1_173793708_173796178	VAMP4	CENPL;DARS2
1	171750038	171751187	1	171454475	171457478	1_171750038_171751187	1_171454475_171457478	METTL13	PRRC2C
1	171750038	171751187	1	172387710	172398056	1_171750038_171751187	1_172387710_172398056	METTL13	C1orf105
1	171750038	171751187	1	172410203	172413803	1_171750038_171751187	1_172410203_172413803	METTL13	PIGC
1	171750038	171751187	1	172499181	172503403	1_171750038_171751187	1_172499181_172503403	METTL13	SUCO
1	171750038	171751187	1	173792836	173793707	1_171750038_171751187	1_173792836_173793707	METTL13	CENPL;DARS2
1	171750038	171751187	1	173793708	173796178	1_171750038_171751187	1_173793708_173796178	METTL13	CENPL;DARS2
1	171750038	171751187	1	174965882	174969671	1_171750038_171751187	1_174965882_174969671	METTL13	CACYBP
1	171750038	171751187	1	176175280	176183158	1_171750038_171751187	1_176175280_176183158	METTL13	RFWD2;RP11-195C7.1
1	172387710	172398056	1	171750038	171751187	1_172387710_172398056	1_171750038_171751187	C1orf105	METTL13
1	172410203	172413803	1	171750038	171751187	1_172410203_172413803	1_171750038_171751187	PIGC	METTL13
1	172499181	172503403	1	171750038	171751187	1_172499181_172503403	1_171750038_171751187	SUCO	METTL13
1	172499181	172503403	1	173792836	173793707	1_172499181_172503403	1_173792836_173793707	SUCO	CENPL;DARS2
1	172499181	172503403	1	173793708	173796178	1_172499181_172503403	1_173793708_173796178	SUCO	CENPL;DARS2
1	173175862	173177205	1	173792836	173793707	1_173175862_173177205	1_173792836_173793707	TNFSF4	CENPL;DARS2
1	173175862	173177205	1	173793708	173796178	1_173175862_173177205	1_173793708_173796178	TNFSF4	CENPL;DARS2
1	173446162	173447978	1	173792836	173793707	1_173446162_173447978	1_173792836_173793707	PRDX6	CENPL;DARS2
1	173446162	173447978	1	173793708	173796178	1_173446162_173447978	1_173793708_173796178	PRDX6	CENPL;DARS2
1	173792836	173793707	1	172499181	172503403	1_173792836_173793707	1_172499181_172503403	CENPL;DARS2	SUCO
1	173792836	173793707	1	173446162	173447978	1_173792836_173793707	1_173446162_173447978	CENPL;DARS2	PRDX6
1	173833171	173838808	1	172499181	172503403	1_173833171_173838808	1_172499181_172503403	GAS5;SNORD78;ZBTB37	SUCO
1	173833171	173838808	1	173446162	173447978	1_173833171_173838808	1_173446162_173447978	GAS5;SNORD78;ZBTB37	PRDX6
1	173988669	173994478	1	172499181	172503403	1_173988669_173994478	1_172499181_172503403	RC3H1;RP11-160H22.3	SUCO
1	173988669	173994478	1	173446162	173447978	1_173988669_173994478	1_173446162_173447978	RC3H1;RP11-160H22.3	PRDX6
1	173988669	173994478	1	173793708	173796178	1_173988669_173994478	1_173793708_173796178	RC3H1;RP11-160H22.3	CENPL;DARS2
1	173988669	173994478	1	174127094	174132879	1_173988669_173994478	1_174127094_174132879	RC3H1;RP11-160H22.3	RABGAP1L;RP11-160H22.5
1	174965882	174969671	1	171750038	171751187	1_174965882_174969671	1_171750038_171751187	CACYBP	METTL13
1	174965882	174969671	1	172499181	172503403	1_174965882_174969671	1_172499181_172503403	CACYBP	SUCO
1	174965882	174969671	1	173446162	173447978	1_174965882_174969671	1_173446162_173447978	CACYBP	PRDX6
1	174965882	174969671	1	173792836	173793707	1_174965882_174969671	1_173792836_173793707	CACYBP	CENPL;DARS2
1	174965882	174969671	1	173793708	173796178	1_174965882_174969671	1_173793708_173796178	CACYBP	CENPL;DARS2
